,0
4522,indications_MENOPAUSAL SYMPTOMS
4523,indications_OESTROGEN REPLACEMENT THERAPY
4524,indications_ENDOMETRIAL HYPERPLASIA
4525,indications_MYELOPATHY
4526,indications_RASH ERYTHEMATOUS
4527,indications_PULMONARY SARCOIDOSIS
4528,indications_CHEMOTHERAPY TOXICITY ATTENUATION
4529,indications_CHONDROPATHY
4530,indications_NEOPLASM
4531,indications_ORAL CANDIDIASIS
4532,indications_OSTEOMYELITIS
4533,indications_PROCTALGIA
4534,indications_RETINAL DETACHMENT
4535,indications_SKIN IRRITATION
4536,indications_SUBSTANCE USE
4537,indications_LICHEN SCLEROSUS
4538,indications_EUSTACHIAN TUBE DYSFUNCTION
4539,indications_COLORECTAL ADENOCARCINOMA
4540,indications_PANCREATITIS
4541,indications_MYCOBACTERIAL INFECTION
4542,indications_INFLAMMATORY CARCINOMA OF THE BREAST
4543,indications_BRONCHIOLOALVEOLAR CARCINOMA
4544,indications_ANDROGEN THERAPY
4545,indications_PROCTITIS
4546,indications_AORTIC BYPASS
4547,indications_LUNG TRANSPLANT REJECTION
4548,indications_ATROPHY
4549,indications_THALASSAEMIA
4550,indications_BONE FORMATION INCREASED
4551,indications_ADDISON'S DISEASE
4552,indications_HAEMOLYTIC ANAEMIA
4553,indications_HYPOPARATHYROIDISM
4554,indications_RAYNAUD'S PHENOMENON
4555,indications_BACTERAEMIA
4556,indications_LYMPHANGIOMA
4557,indications_NECK INJURY
4558,indications_THROAT CANCER
4559,indications_BLOOD TESTOSTERONE INCREASED
4560,indications_ANAPHYLAXIS PROPHYLAXIS
4561,indications_GASTRIC PH DECREASED
4562,indications_POSTPARTUM VENOUS THROMBOSIS
4563,indications_JOINT DISLOCATION
4564,indications_SPINAL COLUMN INJURY
4565,indications_PARATHYROIDECTOMY
4566,indications_SPINAL CORD COMPRESSION
4567,indications_SPINAL DECOMPRESSION
4568,indications_PANCREATIC DISORDER
4569,indications_DRUG WITHDRAWAL MAINTENANCE THERAPY
4570,indications_CLUSTER HEADACHE
4571,indications_COMPRESSION FRACTURE
4572,indications_DYSGEUSIA
4573,indications_MIGRAINE WITH AURA
4574,indications_FEAR OF CROWDED PLACES
4575,indications_SUPERFICIAL SIDEROSIS OF CENTRAL NERVOUS SYSTEM
4576,indications_INTRAOCULAR LENS IMPLANT
4577,indications_CEREBRAL HAEMORRHAGE
4578,indications_NAIL DYSTROPHY
4579,indications_GLIOBLASTOMA
4580,indications_HYPOPHARYNGEAL CANCER
4581,indications_NIGHTMARE
4582,indications_SCHIZOAFFECTIVE DISORDER DEPRESSIVE TYPE
4583,indications_PNEUMONIA BACTERIAL
4584,indications_CORNEAL TRANSPLANT
4585,indications_NEUROGENIC BLADDER
4586,indications_ISCHAEMIC CARDIOMYOPATHY
4587,indications_PANCREATIC INSUFFICIENCY
4588,indications_CYSTIC FIBROSIS RELATED DIABETES
4589,indications_BONE DENSITOMETRY
4590,indications_CARDIAC ABLATION
4591,indications_INSULIN-REQUIRING TYPE 2 DIABETES MELLITUS
4592,"indications_DELUSIONAL DISORDER\, UNSPECIFIED TYPE"
4593,indications_ENZYME SUPPLEMENTATION
4594,indications_PERFUME SENSITIVITY
4595,indications_CHRONIC INFLAMMATORY DEMYELINATING POLYRADICULONEUROPATHY
4596,indications_DIABETES MELLITUS INADEQUATE CONTROL
4597,indications_HYPOTHYROIDIC GOITRE
4598,indications_CARCINOID TUMOUR PULMONARY
4599,indications_SPINAL DEFORMITY
4600,indications_FOOT FRACTURE
4601,indications_OSTEOSARCOMA
4602,indications_MOLLUSCUM CONTAGIOSUM
4603,indications_PETIT MAL EPILEPSY
4604,indications_CONDUCT DISORDER
4605,"indications_RHINITIS\,SINUSITIS"
4606,indications_DIFFUSE LARGE B-CELL LYMPHOMA STAGE II
4607,indications_HERPES OPHTHALMIC
4608,indications_BLOOD ERYTHROPOIETIN ABNORMAL
4609,indications_FRUSTRATION
4610,indications_CERVICAL INCOMPETENCE
4611,indications_BLASTOMYCOSIS
4612,indications_SOFT TISSUE NEOPLASM
4613,indications_LEARNING DISORDER
4614,indications_PERIODONTITIS
4615,"indications_ASTHMA\,PULMONARY SARCOIDOSIS"
4616,indications_HEREDITARY HAEMOCHROMATOSIS
4617,indications_ALLOGENIC BONE MARROW TRANSPLANTATION THERAPY
4618,indications_INTERVERTEBRAL DISC DISORDER
4619,indications_SPINAL FUSION SURGERY
4620,indications_LIPIDS
4621,indications_INTRACRANIAL ANEURYSM
4622,indications_DESMOID TUMOUR
4623,indications_LIGAMENT RUPTURE
4624,indications_PERIPHERAL T-CELL LYMPHOMA UNSPECIFIED
4625,indications_VEIN DISORDER
4626,indications_GASTRIC PERFORATION
4627,indications_INJURY
4628,indications_NEUROENDOCRINE TUMOUR
4629,indications_NASAL DISCOMFORT
4630,indications_CATARACT
4631,indications_HER-2 POSITIVE BREAST CANCER
4632,indications_PROTEIN S DEFICIENCY
4633,indications_COMPUTERISED TOMOGRAM PELVIS
4634,indications_LICE INFESTATION
4635,indications_POSTMENOPAUSE
4636,indications_COCCIDIOIDOMYCOSIS
4637,indications_OVERGROWTH FUNGAL
4638,indications_GENERALISED OEDEMA
4639,indications_CYST
4640,indications_LEFT VENTRICULAR DYSFUNCTION
4641,indications_SUPPORTIVE CARE
4642,indications_MALIGNANT RESPIRATORY TRACT NEOPLASM
4643,indications_BONE CANCER
4644,indications_ENDOCRINE DISORDER
4645,indications_FOCAL SEGMENTAL GLOMERULOSCLEROSIS
4646,indications_CIRCADIAN RHYTHM SLEEP DISORDER
4647,indications_GINGIVITIS
4648,indications_NUCLEAR MAGNETIC RESONANCE IMAGING HEART
4649,indications_PROPHYLAXIS AGAINST DIARRHOEA
4650,indications_PROSTATE INFECTION
4651,indications_ALLERGY TO ANIMAL
4652,indications_HYPERKALAEMIA
4653,indications_PNEUMONIA MYCOPLASMAL
4654,indications_CORNEAL OEDEMA
4655,indications_DIABETIC RETINAL OEDEMA
4656,indications_SHOCK
4657,indications_EVIDENCE BASED TREATMENT
4658,indications_ASPIRATION
4659,indications_HYSTERECTOMY
4660,indications_EYE PAIN
4661,indications_EUSTACHIAN TUBE DISORDER
4662,indications_RADIATION INJURY
4663,indications_OESOPHAGEAL STENOSIS
4664,indications_SERUM SEROTONIN DECREASED
4665,indications_BRONCHOSPASM
4666,indications_PANCYTOPENIA
4667,indications_TYPE V HYPERLIPIDAEMIA
4668,indications_SPONDYLITIS
4669,indications_MUSCLE BUILDING THERAPY
4670,indications_FREQUENT BOWEL MOVEMENTS
4671,indications_TUBERCULIN TEST POSITIVE
4672,indications_FRACTURE TREATMENT
4673,indications_FRACTURED SACRUM
4674,indications_INFECTED SEROMA
4675,indications_PROTEIN C DEFICIENCY
4676,indications_ERUCTATION
4677,indications_PERONEAL NERVE PALSY
4678,indications_SINUS TACHYCARDIA
4679,indications_LOWER RESPIRATORY TRACT INFECTION FUNGAL
4680,indications_ABDOMEN SCAN
4681,indications_LIPIDS INCREASED
4682,indications_VARICOSE VEIN
4683,indications_CATHETERISATION VENOUS
4684,indications_CYSTITIS NONINFECTIVE
4685,indications_BLOOD GLUCOSE FLUCTUATION
4686,indications_PHOBIA
4687,indications_ELEVATED MOOD
4688,indications_OSTEOCHONDROSIS
4689,indications_KAPOSI'S SARCOMA
4690,indications_ARTERIOSPASM CORONARY
4691,indications_ANTIDIARRHOEAL SUPPORTIVE CARE
4692,indications_HERNIA REPAIR
4693,indications_THYROID HORMONE REPLACEMENT THERAPY
4694,indications_HAEMOSIDERINURIA
4695,indications_NASAL OBSTRUCTION
4696,indications_ARGININOSUCCINATE SYNTHETASE DEFICIENCY
4697,indications_HYPOPHOSPHATAEMIA
4698,indications_BONE LESION
4699,indications_SPHEROCYTIC ANAEMIA
4700,indications_HYPERPLASIA
4701,indications_TONIC CONVULSION
4702,indications_SUPRAVENTRICULAR TACHYCARDIA
4703,indications_HIV TEST POSITIVE
4704,indications_LUNG ADENOCARCINOMA METASTATIC
4705,indications_MUSCLE RIGIDITY
4706,indications_IMMUNE ENHANCEMENT THERAPY
4707,indications_OSTEONECROSIS
4708,indications_FOOT OPERATION
4709,indications_OSTEOSARCOMA METASTATIC
4710,indications_BONE DEVELOPMENT ABNORMAL
4711,indications_PATHOLOGICAL FRACTURE
4712,indications_BONE DENSITY ABNORMAL
4713,indications_SPINAL CORD DISORDER
4714,indications_OSTEOMALACIA
4715,indications_INTRADUCTAL PROLIFERATIVE BREAST LESION
4716,indications_BRONCHIAL DISORDER
4717,indications_PANCREAS ISLET CELL TRANSPLANT
4718,indications_CONGENITAL SYPHILITIC OSTEOCHONDRITIS
4719,indications_OSTEOSIS
4720,indications_CARDIAC STRESS TEST
4721,indications_COMPUTERISED TOMOGRAM THORAX
4722,indications_ANEURYSM
4723,indications_BLOOD VISCOSITY INCREASED
4724,indications_PULMONARY HAEMORRHAGE
4725,indications_CALCINOSIS
4726,indications_SCAN WITH CONTRAST
4727,indications_BONE DENSITY INCREASED
4728,indications_BONE FORMATION DECREASED
4729,indications_HYPERCOAGULATION
4730,indications_THORACIC VERTEBRAL FRACTURE
4731,indications_VISUAL IMPAIRMENT
4732,indications_TRANSITIONAL CELL CARCINOMA
4733,indications_ANTITHROMBIN III DEFICIENCY
4734,indications_PHARYNGEAL DISORDER
4735,indications_INFUSION
4736,indications_TESTICULAR FAILURE
4737,indications_SHORT-BOWEL SYNDROME
4738,indications_ENDOMETRIAL CANCER RECURRENT
4739,indications_SPORTS INJURY
4740,indications_THYMIC CANCER METASTATIC
4741,indications_HUERTHLE CELL CARCINOMA
4742,indications_BRONCHIOLITIS
4743,indications_DYSFUNCTIONAL UTERINE BLEEDING
4744,indications_SALIVARY GLAND CANCER STAGE 0
4745,indications_BLOOD PHOSPHORUS
4746,indications_GLOMERULONEPHRITIS MINIMAL LESION
4747,indications_METASTATIC SALIVARY GLAND CANCER
4748,indications_METRORRHAGIA
4749,indications_GINGIVAL RECESSION
4750,indications_METABOLIC ACIDOSIS
4751,indications_BILIARY TRACT DISORDER
4752,indications_IMMUNODEFICIENCY
4753,indications_PHLEBITIS SUPERFICIAL
4754,indications_VASODILATION PROCEDURE
4755,indications_STENOTROPHOMONAS INFECTION
4756,indications_CHRONIC MYELOMONOCYTIC LEUKAEMIA
4757,indications_CEREBRAL SARCOIDOSIS
4758,indications_PREGNANCY TEST NEGATIVE
4759,indications_PHARYNGITIS
4760,indications_CLOSTRIDIUM DIFFICILE COLITIS
4761,indications_SECRETION DISCHARGE
4762,indications_MULTIPLE CONGENITAL ABNORMALITIES
4763,indications_GALLBLADDER DISORDER
4764,indications_HAEMOPHILIC ARTHROPATHY
4765,indications_CLEAR CELL RENAL CELL CARCINOMA
4766,indications_EPISCLERITIS
4767,indications_LIP NEOPLASM MALIGNANT STAGE UNSPECIFIED
4768,"indications_DERMATITIS\,RASH"
4769,indications_ERYTHEMA NODOSUM
4770,indications_RASH MACULAR
4771,indications_CARDIOVERSION
4772,indications_INTRACRANIAL VENOUS SINUS THROMBOSIS
4773,indications_DISSOCIATIVE DISORDER
4774,indications_CHRONIC GRAFT VERSUS HOST DISEASE
4775,indications_ATRIAL TACHYCARDIA
4776,indications_MYCOBACTERIUM TUBERCULOSIS COMPLEX TEST POSITIVE
4777,indications_NECK SURGERY
4778,indications_TYPE 2 LEPRA REACTION
4779,indications_EYELID IRRITATION
4780,indications_MUCOCUTANEOUS CANDIDIASIS
4781,indications_PERIPHERAL ARTERY THROMBOSIS
4782,indications_BLOOD COUNT ABNORMAL
4783,indications_PNEUMOCYSTIS JIROVECII PNEUMONIA
4784,indications_PORTAL VEIN THROMBOSIS
4785,indications_FOLLICULAR THYROID CANCER
4786,indications_HEPATIC FUNCTION ABNORMAL
4787,indications_PITUITARY TUMOUR
4788,indications_MONONEURITIS
4789,indications_CENTRAL PAIN SYNDROME
4790,indications_HYPOKINESIA
4791,indications_LETHARGY
4792,indications_OVERGROWTH BACTERIAL
4793,indications_BLOOD TESTOSTERONE ABNORMAL
4794,indications_DEHYDROEPIANDROSTERONE DECREASED
4795,indications_VITAMIN B1 DECREASED
4796,indications_SENILE DEMENTIA
4797,indications_ESSENTIAL TREMOR
4798,indications_BREAST CANCER STAGE II
4799,indications_OSTEOLYSIS
4800,indications_SMALL INTESTINAL HAEMORRHAGE
4801,indications_ANKLE FRACTURE
4802,indications_OVULATION INDUCTION
4803,indications_BLOOD GROWTH HORMONE DECREASED
4804,indications_VENOOCCLUSIVE LIVER DISEASE
4805,indications_ORAL INFECTION
4806,indications_MALIGNANT PITUITARY TUMOUR
4807,indications_CONGENITAL PULMONARY HYPERTENSION
4808,indications_ERYTHEMA MULTIFORME
4809,indications_PROCTITIS ULCERATIVE
4810,indications_HAEMORRHAGIC STROKE
4811,indications_INTERNATIONAL NORMALISED RATIO
4812,indications_NON-RENAL CELL CARCINOMA OF KIDNEY
4813,indications_BODY MASS INDEX
4814,indications_ADENOCARCINOMA
4815,indications_MUCOSAL INFLAMMATION
4816,indications_SINUS OPERATION
4817,indications_ANTIFUNGAL TREATMENT
4818,indications_PRIMARY HYPERALDOSTERONISM
4819,indications_METABOLIC SYNDROME
4820,indications_CONTUSION
4821,indications_HYPOCALCAEMIA
4822,indications_UPPER EXTREMITY MASS
4823,indications_PROSTATIC SPECIFIC ANTIGEN
4824,indications_ORTHOSTATIC TREMOR
4825,indications_REFRACTORY CYTOPENIA WITH UNILINEAGE DYSPLASIA
4826,indications_DEFICIENCY ANAEMIA
4827,indications_CHRONIC LEUKAEMIA
4828,indications_FAMILIAL RISK FACTOR
4829,indications_HAEMOGLOBINOPATHY
4830,"indications_HYPERSENSITIVITY\,ASTHMA"
4831,indications_ANAL CANCER
4832,indications_DISEASE PROGRESSION
4833,indications_HEPATITIS INFECTIOUS
4834,indications_EOSINOPHIL COUNT
4835,indications_GROWTH RETARDATION
4836,indications_VAGINAL INFECTION
4837,indications_BLINDNESS
4838,indications_INITIAL INSOMNIA
4839,indications_NEURODERMATITIS
4840,indications_OCULAR ISCHAEMIC SYNDROME
4841,indications_MICTURITION URGENCY
4842,indications_FUNGAL TEST
4843,"indications_COUGH\,WHEEZING"
4844,indications_VARICES OESOPHAGEAL
4845,indications_TRANSFUSION
4846,indications_NEPHROPATHY
4847,indications_SIDEROBLASTIC ANAEMIA
4848,indications_TOBACCO ABUSE
4849,indications_POOR QUALITY SLEEP
4850,indications_SKIN DISCOLOURATION
4851,"indications_CHRONIC OBSTRUCTIVE PULMONARY DISEASE\,EMPHYSEMA"
4852,indications_SMALL FOR DATES BABY
4853,indications_PULMONARY CONGESTION
4854,indications_RHEUMATIC DISORDER
4855,indications_METASTATIC GASTRIC CANCER
4856,indications_POST PROCEDURAL PULMONARY EMBOLISM
4857,indications_GASTROINTESTINAL PAIN
4858,indications_FACTOR V DEFICIENCY
4859,indications_WHITE BLOOD CELL DISORDER
4860,indications_SUBCUTANEOUS ABSCESS
4861,indications_LIPOSARCOMA
4862,indications_MYOCLONUS
4863,indications_LIPID METABOLISM DISORDER
4864,indications_MEDULLARY THYROID CANCER
4865,indications_SQUAMOUS CELL CARCINOMA OF HEAD AND NECK
4866,indications_OESOPHAGEAL CANDIDIASIS
4867,indications_CONGENITAL TOXOPLASMOSIS
4868,indications_PORTAL HYPERTENSION
4869,indications_PELVIC DISCOMFORT
4870,indications_ATYPICAL MYCOBACTERIAL INFECTION
4871,indications_SLEEP PHASE RHYTHM DISTURBANCE
4872,indications_FACIAL SPASM
4873,indications_NODULE
4874,indications_FRONTAL LOBE EPILEPSY
4875,indications_HYPOPHOSPHATASIA
4876,indications_WOUND INFECTION STAPHYLOCOCCAL
4877,indications_SKIN HYPERPIGMENTATION
4878,indications_SEBORRHOEA
4879,indications_LYMPHOPROLIFERATIVE DISORDER
4880,indications_CHRONIC GASTRITIS
4881,indications_CARDIAC SEPTAL DEFECT
4882,indications_ABDOMINAL NEOPLASM
4883,indications_FEELING OF RELAXATION
4884,indications_CARDIAC MYXOMA
4885,indications_BLOOD MAGNESIUM DECREASED
4886,indications_CAROTID ARTERY STENT INSERTION
4887,indications_DEPRESSION SUICIDAL
4888,indications_PERIODIC LIMB MOVEMENT DISORDER
4889,indications_PNEUMONIA HAEMOPHILUS
4890,indications_KIDNEY INFECTION
4891,indications_METASTATIC CARCINOID TUMOUR
4892,indications_UTERINE LEIOMYOSARCOMA
4893,indications_RETT'S DISORDER
4894,indications_UROGENITAL ATROPHY
4895,indications_DRUG INTOLERANCE
4896,indications_HUMAN T-CELL LYMPHOTROPIC VIRUS TYPE I INFECTION
4897,indications_HYPERHIDROSIS
4898,indications_TOOTH ABSCESS
4899,indications_LYMPHOMA AIDS RELATED
4900,indications_COAGULATION TIME PROLONGED
4901,indications_STOMA OBSTRUCTION
4902,indications_OESTROGEN RECEPTOR POSITIVE BREAST CANCER
4903,indications_TENDON INJURY
4904,indications_JUVENILE IDIOPATHIC ARTHRITIS
4905,indications_NON-HODGKIN'S LYMPHOMA TRANSFORMED RECURRENT
4906,indications_NERVE ROOT INJURY
4907,indications_LYMPHATIC DISORDER
4908,indications_POLYNEUROPATHY
4909,indications_LOSS OF CONSCIOUSNESS
4910,indications_MEDICAL DEVICE SITE SWELLING
4911,indications_DIALYSIS
4912,indications_TACHYARRHYTHMIA
4913,indications_EJECTION FRACTION DECREASED
4914,indications_POSTURAL ORTHOSTATIC TACHYCARDIA SYNDROME
4915,indications_MALIGNANT NEOPLASM OF ISLETS OF LANGERHANS
4916,indications_CHORIORETINOPATHY
4917,indications_NON-HODGKIN'S LYMPHOMA UNSPECIFIED HISTOLOGY INDOLENT
4918,indications_POST PROCEDURAL INFECTION
4919,indications_PERITONITIS BACTERIAL
4920,indications_ANTITUSSIVE THERAPY
4921,indications_STAPHYLOCOCCAL ABSCESS
4922,indications_PROSTATIC SPECIFIC ANTIGEN ABNORMAL
4923,indications_X-RAY
4924,indications_ADRENOCORTICAL INSUFFICIENCY ACUTE
4925,indications_MILIARIA
4926,indications_RASH MACULO-PAPULAR
4927,indications_MEDULLOBLASTOMA
4928,indications_NOONAN SYNDROME
4929,indications_MYELOPROLIFERATIVE DISORDER
4930,indications_PRIMARY MYELOFIBROSIS
4931,indications_VAGINAL DISORDER
4932,indications_CALCULUS URETERIC
4933,indications_HEPATIC FAILURE
4934,indications_PROSTATIC SPECIFIC ANTIGEN INCREASED
4935,indications_TOOTH EXTRACTION
4936,indications_MALIGNANT CONNECTIVE TISSUE NEOPLASM
4937,indications_PANCREATIC NEUROENDOCRINE TUMOUR METASTATIC
4938,indications_PULMONARY MALFORMATION
4939,indications_PROPHYLAXIS URINARY TRACT INFECTION
4940,indications_POST PROCEDURAL INFLAMMATION
4941,indications_BODY HEIGHT DECREASED
4942,indications_AMMONIA INCREASED
4943,indications_VITAMIN K DECREASED
4944,indications_SQUAMOUS CELL CARCINOMA OF LUNG
4945,indications_ANGIOGRAM ABNORMAL
4946,indications_AMENORRHOEA
4947,indications_AKATHISIA
4948,indications_ACCELERATED HYPERTENSION
4949,indications_CARBUNCLE
4950,indications_SQUAMOUS CELL CARCINOMA
4951,indications_ASBESTOSIS
4952,indications_ASTHMA PROPHYLAXIS
4953,indications_STRIDOR
4954,indications_CONJUNCTIVITIS BACTERIAL
4955,indications_OXYGEN SATURATION DECREASED
4956,indications_INFUSION RELATED REACTION
4957,indications_DIABETIC COMPLICATION
4958,indications_CONTINUOUS POSITIVE AIRWAY PRESSURE
4959,indications_BONE SCAN ABNORMAL
4960,indications_PSYCHOTHERAPY
4961,indications_PROPHYLACTIC CHEMOTHERAPY
4962,indications_BLOOD CHOLESTEROL DECREASED
4963,indications_GUILLAIN-BARRE SYNDROME
4964,indications_GEOTRICHUM INFECTION
4965,indications_ISCHAEMIC STROKE
4966,indications_ACUTE HEPATITIS C
4967,indications_NEPHROPATHY TOXIC
4968,indications_PSYCHOMOTOR HYPERACTIVITY
4969,indications_LYMPHOCYTIC LEUKAEMIA
4970,indications_RASH GENERALISED
4971,indications_HYPOMAGNESAEMIA
4972,indications_BLOOD GLUCOSE
4973,indications_STATUS ASTHMATICUS
4974,indications_HEPATIC FIBROSIS
4975,indications_BRONCHOLITHIASIS
4976,indications_LEFT VENTRICULAR FAILURE
4977,indications_DIAPHRAGMATIC DISORDER
4978,indications_ATRIOVENTRICULAR BLOCK
4979,indications_MALIGNANT NIPPLE NEOPLASM
4980,indications_ENDOSCOPY
4981,indications_PALLIATIVE CARE
4982,indications_FACIAL PAIN
4983,indications_BLOOD PRESSURE INADEQUATELY CONTROLLED
4984,indications_PULMONARY FUNCTION TEST ABNORMAL
4985,indications_CENTRAL NERVOUS SYSTEM LYMPHOMA
4986,indications_SEIZURE LIKE PHENOMENA
4987,indications_ANALGESIC INTERVENTION SUPPORTIVE THERAPY
4988,indications_ANGIODYSPLASIA
4989,indications_HISTIOCYTOSIS HAEMATOPHAGIC
4990,indications_ANGIOEDEMA
4991,indications_GENITAL HERPES
4992,indications_BENIGN INTRACRANIAL HYPERTENSION
4993,indications_STRESS AT WORK
4994,indications_LEPROSY
4995,indications_LUMBAR SPINAL STENOSIS
4996,indications_ANAPLASTIC MENINGIOMA
4997,indications_CARTILAGE INJURY
4998,indications_PRURIGO
4999,indications_SPINAL OPERATION
5000,indications_HAEMODIALYSIS
5001,indications_ANAESTHESIA PROCEDURE
5002,indications_GLYCOSYLATED HAEMOGLOBIN
5003,indications_DEPENDENCE
5004,indications_CORONARY ARTERY OCCLUSION
5005,indications_ERYTHROMELALGIA
5006,indications_ARTHROGRAM
5007,indications_VIRAEMIA
5008,indications_NEOPLASM SKIN
5009,indications_RESPIRATORY THERAPY
5010,indications_EPICONDYLITIS
5011,indications_OCULAR DISCOMFORT
5012,indications_ENEMA ADMINISTRATION
5013,indications_X-RAY WITH CONTRAST
5014,indications_BURNING MOUTH SYNDROME
5015,indications_UNDIFFERENTIATED CONNECTIVE TISSUE DISEASE
5016,indications_COSTOCHONDRITIS
5017,indications_MEDICAL DEVICE SITE INJURY
5018,indications_LYMPHOMATOID PAPULOSIS
5019,indications_LIPOPROTEIN DEFICIENCY
5020,indications_SYSTEMIC INFLAMMATORY RESPONSE SYNDROME
5021,indications_BRONCHITIS VIRAL
5022,indications_VASCULAR ACCESS COMPLICATION
5023,indications_CELLULITIS STAPHYLOCOCCAL
5024,indications_CARDIAC REHABILITATION THERAPY
5025,indications_ALLERGIC RESPIRATORY DISEASE
5026,indications_SUICIDAL BEHAVIOUR
5027,indications_TENSION HEADACHE
5028,indications_ORAL PAIN
5029,indications_GENERAL PHYSICAL CONDITION
5030,indications_CHILLS
5031,indications_VACCINATION COMPLICATION
5032,indications_COMPLETED SUICIDE
5033,indications_POSTPARTUM STATE
5034,indications_EXPOSURE DURING BREAST FEEDING
5035,indications_SENSORY DISTURBANCE
5036,indications_FLANK PAIN
5037,indications_CROUP INFECTIOUS
5038,indications_ANAL HAEMORRHAGE
5039,indications_MYOPATHY
5040,indications_LICHEN PLANUS
5041,indications_DIFFUSE ALOPECIA
5042,indications_ALLERGIC COUGH
5043,indications_MENTAL IMPAIRMENT
5044,indications_BLADDER TRANSITIONAL CELL CARCINOMA
5045,indications_BLADDER CANCER RECURRENT
5046,indications_DISTRACTIBILITY
5047,indications_FASCIITIS
5048,indications_HAEMOGLOBINURIA
5049,indications_PELVIC PAIN
5050,indications_METASTASES TO BONE MARROW
5051,indications_BLOOD OESTROGEN ABNORMAL
5052,indications_BRONCHIAL CARCINOMA
5053,indications_BRAF GENE MUTATION
5054,indications_LOCAL SWELLING
